customer_id,first_purchase_date,last_purchase_date,total_orders,total_spend,avg_order_value,discount_usage_%,region,customer_segment,preferred_payment,recency_days,churn,customer_lifetime_days,spend_per_day,order_frequency,recency_group,high_value_customer,used_discount,aov_category,customer_age_days,R_score,F_score,M_score,RFM_score
CUST4721,2023-04-13,2023-10-07,15,24700,1646.67,10.0,North,Mid Value,UPI,899,Yes,177,138.76404494382024,0.08426966292134831,Very Lost,0,1,Low,1076,3,4,1,341
CUST4722,2023-01-30,2023-10-06,11,39867,3624.27,25.0,South,Low Value,Net Banking,900,Yes,249,159.468,0.044,Very Lost,0,1,Low,1149,3,3,1,331
CUST4723,2023-04-10,2023-05-15,13,29219,2247.62,0.0,East,High Value,UPI,1044,Yes,35,811.6388888888889,0.3611111111111111,Very Lost,0,0,Low,1079,1,3,1,131
CUST4724,2023-07-12,2024-04-18,11,99338,9030.73,10.0,West,Mid Value,UPI,705,No,281,352.26241134751774,0.03900709219858156,Very Lost,0,1,Medium,986,5,3,3,533
CUST4725,2023-04-23,2024-01-19,10,188661,18866.1,20.0,East,Mid Value,UPI,795,No,271,693.6066176470588,0.03676470588235294,Very Lost,1,1,High,1066,5,3,5,535
CUST4726,2023-05-31,2023-06-22,19,98828,5201.47,15.0,North,High Value,Debit Card,1006,Yes,22,4296.869565217391,0.8260869565217391,Very Lost,0,1,Low,1028,2,5,3,253
CUST4727,2023-02-03,2023-10-31,18,184560,10253.33,0.0,North,Low Value,Credit Card,875,Yes,270,681.0332103321033,0.06642066420664207,Very Lost,1,0,Medium,1145,4,5,5,455
CUST4728,2023-07-16,2023-09-17,5,40147,8029.4,5.0,West,Mid Value,UPI,919,Yes,63,627.296875,0.078125,Very Lost,0,1,Medium,982,3,1,1,311
CUST4729,2023-02-25,2023-11-26,19,120588,6346.74,0.0,North,Mid Value,Net Banking,849,No,274,438.5018181818182,0.06909090909090909,Very Lost,1,0,Low,1123,4,5,4,454
CUST4730,2023-05-17,2023-06-06,15,25556,1703.73,5.0,North,Mid Value,Credit Card,1022,Yes,20,1216.952380952381,0.7142857142857143,Very Lost,0,1,Low,1042,1,4,1,141
CUST4731,2023-06-14,2023-12-23,10,177355,17735.5,25.0,East,Mid Value,Debit Card,822,No,192,918.9378238341969,0.05181347150259067,Very Lost,1,1,High,1014,5,3,5,535
CUST4732,2023-06-14,2023-10-10,13,46392,3568.62,10.0,East,High Value,Debit Card,896,Yes,118,389.8487394957983,0.1092436974789916,Very Lost,0,1,Low,1014,3,3,2,332
CUST4733,2023-01-31,2023-04-10,3,77276,25758.67,10.0,South,Low Value,Net Banking,1079,Yes,69,1103.942857142857,0.04285714285714286,Very Lost,0,1,High,1148,1,1,2,112
CUST4734,2023-05-31,2023-10-26,2,179608,38704.20375,0.0,West,Low Value,Net Banking,880,Yes,148,1205.4228187919464,0.013422818791946308,Very Lost,1,0,High,1028,4,1,5,415
CUST4735,2023-03-01,2023-05-10,9,24965,2773.89,5.0,East,Mid Value,UPI,1049,Yes,70,351.61971830985914,0.1267605633802817,Very Lost,0,1,Low,1119,1,3,1,131
CUST4736,2023-03-18,2023-10-29,17,100695,5923.24,0.0,North,Mid Value,Net Banking,877,Yes,225,445.55309734513276,0.0752212389380531,Very Lost,0,0,Low,1102,4,4,3,443
CUST4737,2023-05-06,2023-10-22,16,139501,8718.81,20.0,South,Mid Value,Credit Card,884,Yes,169,820.5941176470589,0.09411764705882353,Very Lost,1,1,Medium,1053,4,4,4,444
CUST4738,2023-07-11,2023-09-11,3,74766,24922.0,20.0,North,Mid Value,Debit Card,925,Yes,62,1186.7619047619048,0.047619047619047616,Very Lost,0,1,High,987,3,1,2,312
CUST4739,2023-06-22,2024-04-09,2,74213,37106.5,20.0,North,Mid Value,Net Banking,714,No,292,253.2866894197952,0.006825938566552901,Very Lost,0,1,High,1006,5,1,2,512
CUST4740,2023-05-04,2023-11-02,2,153113,38704.20375,0.0,West,High Value,Net Banking,873,No,182,836.6830601092896,0.01092896174863388,Very Lost,1,0,High,1055,4,1,4,414
CUST4741,2023-01-16,2023-02-11,1,89119,38704.20375,20.0,South,Mid Value,Credit Card,1137,Yes,26,3300.703703703704,0.037037037037037035,Very Lost,0,1,High,1163,1,1,3,113
CUST4742,2023-05-06,2023-06-25,2,112183,38704.20375,10.0,West,Mid Value,Credit Card,1003,Yes,50,2199.6666666666665,0.0392156862745098,Very Lost,1,1,High,1053,2,1,3,213
CUST4743,2023-01-27,2023-02-07,15,113577,7571.8,5.0,North,Mid Value,Net Banking,1141,Yes,11,9464.75,1.25,Very Lost,1,1,Medium,1152,1,4,3,143
CUST4744,2023-01-04,2023-07-25,12,123080,10256.67,25.0,East,Low Value,UPI,973,Yes,202,606.3054187192118,0.059113300492610835,Very Lost,1,1,Medium,1175,2,3,4,234
CUST4745,2023-01-22,2023-07-07,16,82684,5167.75,0.0,North,Mid Value,UPI,991,Yes,166,495.1137724550898,0.09580838323353294,Very Lost,0,0,Low,1157,2,4,3,243
CUST4746,2023-01-05,2023-02-26,16,144969,9060.56,20.0,South,Low Value,Net Banking,1122,Yes,52,2735.264150943396,0.3018867924528302,Very Lost,1,1,Medium,1174,1,4,4,144
CUST4747,2023-06-21,2024-02-29,10,164803,16480.3,0.0,North,Low Value,Debit Card,754,No,253,648.8307086614174,0.03937007874015748,Very Lost,1,0,High,1007,5,3,5,535
CUST4748,2023-03-03,2023-06-20,20,104926,5246.3,15.0,North,Low Value,UPI,1008,Yes,109,953.8727272727273,0.18181818181818182,Very Lost,1,1,Low,1117,2,5,3,253
CUST4749,2023-01-25,2023-04-15,6,112020,18670.0,20.0,East,Mid Value,UPI,1074,Yes,80,1382.962962962963,0.07407407407407407,Very Lost,1,1,High,1154,1,2,3,123
CUST4750,2023-01-22,2023-07-26,10,85587,8558.7,10.0,East,Mid Value,Debit Card,972,Yes,185,460.14516129032256,0.053763440860215055,Very Lost,0,1,Medium,1157,2,3,3,233
CUST4751,2023-06-16,2023-09-05,13,10632,817.85,5.0,West,High Value,Debit Card,931,Yes,81,129.65853658536585,0.15853658536585366,Very Lost,0,1,Low,1012,3,3,1,331
CUST4752,2023-03-18,2023-10-11,13,55630,4279.23,15.0,North,High Value,Net Banking,895,Yes,207,267.4519230769231,0.0625,Very Lost,0,1,Low,1102,3,3,2,332
CUST4753,2023-05-12,2023-05-25,13,69559,5350.69,15.0,South,High Value,Net Banking,1034,Yes,13,4968.5,0.9285714285714286,Very Lost,0,1,Low,1047,1,3,2,132
CUST4754,2023-07-12,2023-09-22,8,130644,16330.5,5.0,East,High Value,UPI,914,Yes,72,1789.6438356164383,0.1095890410958904,Very Lost,1,1,High,986,3,2,4,324
CUST4755,2023-07-06,2023-08-02,6,76132,12688.67,25.0,North,Mid Value,UPI,965,Yes,27,2719.0,0.21428571428571427,Very Lost,0,1,Medium,992,2,2,2,222
CUST4756,2023-01-21,2023-03-20,1,26203,26203.0,10.0,South,High Value,Credit Card,1100,Yes,58,444.1186440677966,0.01694915254237288,Very Lost,0,1,High,1158,1,1,1,111
CUST4757,2023-05-27,2023-06-30,15,64395,4293.0,10.0,East,Low Value,UPI,998,Yes,34,1839.857142857143,0.42857142857142855,Very Lost,0,1,Low,1032,2,4,2,242
CUST4758,2023-05-19,2023-06-24,11,153762,13978.36,10.0,West,Low Value,UPI,1004,Yes,36,4155.72972972973,0.2972972972972973,Very Lost,1,1,Medium,1040,2,3,4,234
CUST4759,2023-05-20,2023-11-26,12,105761,8813.42,20.0,West,Low Value,Debit Card,849,No,190,553.7225130890052,0.06282722513089005,Very Lost,1,1,Medium,1039,4,3,3,433
CUST4760,2023-03-25,2023-07-14,5,110566,22113.2,25.0,East,Low Value,UPI,984,Yes,111,987.1964285714286,0.044642857142857144,Very Lost,1,1,High,1095,2,1,3,213
CUST4761,2023-01-09,2023-04-05,12,31508,2625.67,5.0,North,Low Value,Credit Card,1084,Yes,86,362.1609195402299,0.13793103448275862,Very Lost,0,1,Low,1170,1,3,1,131
CUST4762,2023-02-18,2023-12-06,6,176185,29364.17,15.0,South,Mid Value,Debit Card,839,No,291,603.3732876712329,0.02054794520547945,Very Lost,1,1,High,1130,4,2,5,425
CUST4763,2023-06-01,2023-08-14,20,111502,5575.1,20.0,South,Low Value,UPI,953,Yes,74,1486.6933333333334,0.26666666666666666,Very Lost,1,1,Low,1027,3,5,3,353
CUST4764,2023-02-26,2023-07-17,1,14769,14769.0,15.0,North,Mid Value,Net Banking,981,Yes,141,104.00704225352112,0.007042253521126761,Very Lost,0,1,High,1122,2,1,1,211
CUST4765,2023-04-29,2023-12-22,8,78019,9752.38,0.0,North,Mid Value,Net Banking,823,No,237,327.8109243697479,0.03361344537815126,Very Lost,0,0,Medium,1060,5,2,2,522
CUST4766,2023-01-16,2023-10-29,1,136953,38704.20375,10.0,North,Mid Value,Credit Card,877,Yes,286,477.18815331010455,0.003484320557491289,Very Lost,1,1,High,1163,4,1,4,414
CUST4767,2023-05-12,2023-11-18,11,38636,3512.36,0.0,East,High Value,Debit Card,857,No,190,202.282722513089,0.05759162303664921,Very Lost,0,0,Low,1047,4,3,1,431
CUST4768,2023-04-28,2024-02-13,3,181377,38704.20375,15.0,South,High Value,Debit Card,770,No,291,621.1541095890411,0.010273972602739725,Very Lost,1,1,High,1061,5,1,5,515
CUST4769,2023-03-23,2023-08-01,10,10404,1040.4,0.0,North,Mid Value,UPI,966,Yes,131,78.81818181818181,0.07575757575757576,Very Lost,0,0,Low,1097,2,3,1,231
CUST4770,2023-06-12,2023-07-02,20,156252,7812.6,15.0,West,Low Value,Debit Card,996,Yes,20,7440.571428571428,0.9523809523809523,Very Lost,1,1,Medium,1016,2,5,4,254
CUST4771,2023-03-04,2023-12-07,16,139817,8738.56,0.0,West,Low Value,Debit Card,838,No,278,501.1362007168459,0.05734767025089606,Very Lost,1,0,Medium,1116,4,4,4,444
CUST4772,2023-01-18,2023-06-23,14,168619,12044.21,25.0,East,Mid Value,Debit Card,1005,Yes,156,1074.0063694267517,0.08917197452229299,Very Lost,1,1,Medium,1161,2,4,5,245
CUST4773,2023-04-19,2023-06-05,9,60616,6735.11,0.0,South,Low Value,Debit Card,1023,Yes,47,1262.8333333333333,0.1875,Very Lost,0,0,Medium,1070,1,3,2,132
CUST4774,2023-01-17,2023-07-10,4,92047,23011.75,15.0,South,Mid Value,Net Banking,988,Yes,174,525.9828571428571,0.022857142857142857,Very Lost,0,1,High,1162,2,1,3,213
CUST4775,2023-01-18,2023-09-26,6,139053,23175.5,20.0,West,Mid Value,Credit Card,910,Yes,251,551.797619047619,0.023809523809523808,Very Lost,1,1,High,1161,3,2,4,324
CUST4776,2023-03-01,2023-06-01,14,13363,954.5,10.0,West,Mid Value,UPI,1027,Yes,92,143.68817204301075,0.15053763440860216,Very Lost,0,1,Low,1119,1,4,1,141
CUST4777,2023-01-21,2023-09-21,3,101900,33966.67,25.0,South,Mid Value,Net Banking,915,Yes,243,417.62295081967216,0.012295081967213115,Very Lost,1,1,High,1158,3,1,3,313
CUST4778,2023-04-01,2023-06-21,12,175821,14651.75,5.0,East,High Value,Debit Card,1007,Yes,81,2144.1585365853657,0.14634146341463414,Very Lost,1,1,High,1088,2,3,5,235
CUST4779,2023-05-28,2024-03-13,1,196549,38704.20375,20.0,North,High Value,Debit Card,741,No,290,675.4261168384879,0.003436426116838488,Very Lost,1,1,High,1031,5,1,5,515
CUST4780,2023-05-12,2023-09-14,11,195966,17815.09,10.0,South,Low Value,Net Banking,922,Yes,125,1555.2857142857142,0.0873015873015873,Very Lost,1,1,High,1047,3,3,5,335
CUST4781,2023-01-18,2023-07-13,13,184519,14193.77,0.0,West,High Value,Credit Card,985,Yes,176,1042.4802259887006,0.07344632768361582,Very Lost,1,0,High,1161,2,3,5,235
CUST4782,2023-05-25,2023-11-07,18,116454,6469.67,20.0,East,Low Value,Debit Card,868,No,166,697.3293413173652,0.10778443113772455,Very Lost,1,1,Low,1034,4,5,3,453
CUST4783,2023-02-16,2023-09-28,6,126376,21062.67,20.0,East,Low Value,Debit Card,908,Yes,224,561.6711111111111,0.02666666666666667,Very Lost,1,1,High,1132,3,2,4,324
CUST4784,2023-03-11,2023-08-02,9,25235,2803.89,0.0,South,High Value,Net Banking,965,Yes,144,174.0344827586207,0.06206896551724138,Very Lost,0,0,Low,1109,2,3,1,231
CUST4785,2023-04-13,2023-07-21,8,187610,23451.25,20.0,East,Mid Value,UPI,977,Yes,99,1876.1,0.08,Very Lost,1,1,High,1076,2,2,5,225
CUST4786,2023-01-09,2023-06-16,13,158864,12220.31,10.0,West,High Value,Credit Card,1012,Yes,158,999.1446540880503,0.08176100628930817,Very Lost,1,1,Medium,1170,2,3,5,235
CUST4787,2023-03-31,2024-01-25,11,176187,16017.0,5.0,North,Low Value,Net Banking,789,No,300,585.3388704318937,0.036544850498338874,Very Lost,1,1,High,1089,5,3,5,535
CUST4788,2023-07-13,2023-11-13,11,189949,17268.09,25.0,North,Low Value,Net Banking,862,No,123,1531.8467741935483,0.08870967741935484,Very Lost,1,1,High,985,4,3,5,435
CUST4789,2023-04-19,2024-01-27,14,36146,2581.86,25.0,East,Mid Value,Credit Card,787,No,283,127.27464788732394,0.04929577464788732,Very Lost,0,1,Low,1070,5,4,1,541
CUST4790,2023-03-09,2023-06-16,18,2103,116.83,0.0,North,Mid Value,Net Banking,1012,Yes,99,21.03,0.18,Very Lost,0,0,Low,1111,2,5,1,251
CUST4791,2023-03-24,2023-07-06,6,154763,25793.83,5.0,East,Mid Value,Debit Card,992,Yes,104,1473.9333333333334,0.05714285714285714,Very Lost,1,1,High,1096,2,2,4,224
CUST4792,2023-02-20,2023-09-24,20,150683,7534.15,25.0,West,Low Value,Credit Card,912,Yes,216,694.3917050691244,0.09216589861751152,Very Lost,1,1,Medium,1128,3,5,4,354
CUST4793,2023-02-20,2023-05-02,4,93732,23433.0,0.0,North,High Value,Net Banking,1057,Yes,71,1301.8333333333333,0.05555555555555555,Very Lost,0,0,High,1128,1,1,3,113
CUST4794,2023-04-08,2023-08-18,15,52103,3473.53,0.0,East,Mid Value,Net Banking,949,Yes,132,391.7518796992481,0.11278195488721804,Very Lost,0,0,Low,1081,3,4,2,342
CUST4795,2023-04-17,2023-11-14,13,51031,3925.46,15.0,North,High Value,Debit Card,861,No,211,240.71226415094338,0.06132075471698113,Very Lost,0,1,Low,1072,4,3,2,432
CUST4796,2023-03-09,2023-12-10,6,197237,32872.83,25.0,West,Low Value,Net Banking,835,No,276,712.0469314079422,0.021660649819494584,Very Lost,1,1,High,1111,4,2,5,425
CUST4797,2023-04-12,2023-07-18,2,192250,38704.20375,15.0,North,Low Value,Credit Card,980,Yes,97,1961.734693877551,0.02040816326530612,Very Lost,1,1,High,1077,2,1,5,215
CUST4798,2023-07-20,2024-03-13,11,3356,305.09,5.0,West,Low Value,Credit Card,741,No,237,14.100840336134453,0.046218487394957986,Very Lost,0,1,Low,978,5,3,1,531
CUST4799,2023-05-27,2023-09-06,13,64374,4951.85,25.0,West,unknown,Net Banking,930,Yes,102,624.9902912621359,0.1262135922330097,Very Lost,0,1,Low,1032,3,3,2,332
CUST4800,2023-01-25,2023-08-08,17,112680,6628.24,10.0,West,High Value,UPI,959,Yes,195,574.8979591836735,0.08673469387755102,Very Lost,1,1,Medium,1154,2,4,3,243
CUST4801,2023-03-11,2023-12-27,20,62617,3130.85,10.0,East,Mid Value,UPI,818,No,291,214.4417808219178,0.0684931506849315,Very Lost,0,1,Low,1109,5,5,2,552
CUST4802,2023-07-19,2023-10-16,11,149485,13589.55,20.0,West,High Value,Debit Card,890,Yes,89,1660.9444444444443,0.12222222222222222,Very Lost,1,1,Medium,979,4,3,4,434
CUST4803,2023-03-16,2023-05-11,3,13935,4645.0,15.0,East,Mid Value,Credit Card,1048,Yes,56,244.47368421052633,0.05263157894736842,Very Lost,0,1,Low,1104,1,1,1,111
CUST4804,2023-03-01,2023-05-11,5,55256,11051.2,20.0,East,Low Value,Net Banking,1048,Yes,71,767.4444444444445,0.06944444444444445,Very Lost,0,1,Medium,1119,1,1,2,112
CUST4805,2023-04-05,2023-10-16,15,168464,11230.93,0.0,South,High Value,Debit Card,890,Yes,194,863.9179487179487,0.07692307692307693,Very Lost,1,0,Medium,1084,4,4,5,445
CUST4806,2023-02-05,2023-08-18,12,156050,13004.17,20.0,North,Low Value,Debit Card,949,Yes,194,800.2564102564103,0.06153846153846154,Very Lost,1,1,Medium,1143,3,3,4,334
CUST4807,2023-01-19,2023-10-06,14,71719,5122.79,20.0,West,Mid Value,UPI,900,Yes,260,274.7854406130268,0.05363984674329502,Very Lost,0,1,Low,1160,3,4,2,342
CUST4808,2023-04-10,2023-04-28,17,150467,8851.0,0.0,West,Mid Value,Net Banking,1061,Yes,18,7919.315789473684,0.8947368421052632,Very Lost,1,0,Medium,1079,1,4,4,144
CUST4809,2023-05-19,2023-05-31,19,60065,3161.32,25.0,West,High Value,UPI,1028,Yes,12,4620.384615384615,1.4615384615384615,Very Lost,0,1,Low,1040,1,5,2,152
CUST4810,2023-03-18,2023-11-18,2,130216,38704.20375,5.0,North,High Value,Credit Card,857,No,245,529.3333333333334,0.008130081300813009,Very Lost,1,1,High,1102,4,1,4,414
CUST4811,2023-01-19,2023-06-28,17,71306,4194.47,5.0,South,High Value,UPI,1000,Yes,160,442.8944099378882,0.10559006211180125,Very Lost,0,1,Low,1160,2,4,2,242
CUST4812,2023-04-07,2023-08-27,7,83562,11937.43,25.0,South,Mid Value,Credit Card,940,Yes,142,584.3496503496503,0.04895104895104895,Very Lost,0,1,Medium,1082,3,2,3,323
CUST4813,2023-06-18,2023-07-13,20,175497,8774.85,5.0,South,Mid Value,UPI,985,Yes,25,6749.884615384615,0.7692307692307693,Very Lost,1,1,Medium,1010,2,5,5,255
CUST4814,2023-03-23,2023-11-03,17,139517,8206.88,10.0,South,Mid Value,UPI,872,No,225,617.3318584070796,0.0752212389380531,Very Lost,1,1,Medium,1097,4,4,4,444
CUST4815,2023-01-26,2023-09-01,2,86666,38704.20375,20.0,West,Low Value,UPI,935,Yes,218,395.7351598173516,0.0091324200913242,Very Lost,0,1,High,1153,3,1,3,313
CUST4816,2023-03-11,2023-07-12,14,26283,1877.36,15.0,South,Low Value,Net Banking,986,Yes,123,211.95967741935485,0.11290322580645161,Very Lost,0,1,Low,1109,2,4,1,241
CUST4817,2023-01-10,2023-06-21,5,165929,33185.8,20.0,West,Low Value,Net Banking,1007,Yes,162,1017.9693251533743,0.03067484662576687,Very Lost,1,1,High,1169,2,1,5,215
CUST4818,2023-01-06,2023-02-03,1,140849,38704.20375,5.0,East,High Value,Net Banking,1145,Yes,28,4856.862068965517,0.034482758620689655,Very Lost,1,1,High,1173,1,1,4,114
CUST4819,2023-02-13,2023-12-04,20,2539,126.95,10.0,North,Mid Value,UPI,841,No,294,8.60677966101695,0.06779661016949153,Very Lost,0,1,Low,1135,4,5,1,451
CUST4820,2023-06-15,2024-02-06,10,162076,16207.6,15.0,South,High Value,UPI,777,No,236,683.8649789029536,0.04219409282700422,Very Lost,1,1,High,1013,5,3,5,535
CUST4821,2023-02-04,2023-02-18,9,119667,13296.33,15.0,West,High Value,UPI,1130,Yes,14,7977.8,0.6,Very Lost,1,1,Medium,1144,1,3,3,133
CUST4822,2023-03-27,2023-05-17,17,143966,8468.59,5.0,South,Low Value,Credit Card,1042,Yes,51,2768.576923076923,0.3269230769230769,Very Lost,1,1,Medium,1093,1,4,4,144
CUST4823,2023-01-30,2023-05-10,5,74747,14949.4,25.0,East,Low Value,Debit Card,1049,Yes,100,740.0693069306931,0.04950495049504951,Very Lost,0,1,High,1149,1,1,2,112
CUST4824,2023-07-01,2023-07-20,18,51455,2858.61,25.0,South,High Value,Debit Card,978,Yes,19,2572.75,0.9,Very Lost,0,1,Low,997,2,5,2,252
CUST4825,2023-05-17,2023-11-24,10,150998,15099.8,0.0,East,High Value,Debit Card,851,No,191,786.4479166666666,0.052083333333333336,Very Lost,1,0,High,1042,4,3,4,434
CUST4826,2023-03-31,2024-01-18,20,9264,463.2,0.0,East,Low Value,Net Banking,796,No,293,31.510204081632654,0.06802721088435375,Very Lost,0,0,Low,1089,5,5,1,551
CUST4827,2023-05-01,2024-02-05,18,52792,2932.89,25.0,South,Low Value,Debit Card,778,No,280,187.87188612099644,0.06405693950177936,Very Lost,0,1,Low,1058,5,5,2,552
CUST4828,2023-02-17,2023-05-16,14,125141,8938.64,15.0,South,Mid Value,Net Banking,1043,Yes,88,1406.0786516853932,0.15730337078651685,Very Lost,1,1,Medium,1131,1,4,4,144
CUST4829,2023-06-19,2023-10-01,10,50202,5020.2,20.0,East,High Value,Credit Card,905,Yes,104,478.1142857142857,0.09523809523809523,Very Lost,0,1,Low,1009,3,3,2,332
CUST4830,2023-03-08,2023-10-21,16,152513,9532.06,20.0,North,Mid Value,Debit Card,885,Yes,227,668.9166666666666,0.07017543859649122,Very Lost,1,1,Medium,1112,4,4,4,444
CUST4831,2023-03-17,2023-05-23,1,51201,38704.20375,25.0,North,Low Value,Net Banking,1036,Yes,67,752.9558823529412,0.014705882352941176,Very Lost,0,1,High,1103,1,1,2,112
CUST4832,2023-07-13,2023-11-14,19,85289,4488.89,15.0,East,High Value,Credit Card,861,No,124,682.312,0.152,Very Lost,0,1,Low,985,4,5,3,453
CUST4833,2023-03-24,2023-12-14,6,72667,12111.17,15.0,West,Mid Value,Net Banking,831,No,265,273.1842105263158,0.022556390977443608,Very Lost,0,1,Medium,1096,5,2,2,522
CUST4834,2023-04-19,2023-06-09,5,40469,8093.8,0.0,East,Low Value,Debit Card,1019,Yes,51,778.25,0.09615384615384616,Very Lost,0,0,Medium,1070,1,1,1,111
CUST4835,2023-03-13,2024-01-02,5,180518,36103.6,15.0,West,High Value,UPI,812,No,295,609.8581081081081,0.016891891891891893,Very Lost,1,1,High,1107,5,1,5,515
CUST4836,2023-02-10,2023-05-05,19,21478,1130.42,15.0,West,Mid Value,Credit Card,1054,Yes,84,252.68235294117648,0.2235294117647059,Very Lost,0,1,Low,1138,1,5,1,151
CUST4837,2023-01-12,2023-08-10,12,56837,4736.42,0.0,North,Low Value,UPI,957,Yes,210,269.3696682464455,0.05687203791469194,Very Lost,0,0,Low,1167,2,3,2,232
CUST4838,2023-04-06,2024-01-15,8,65127,8140.88,20.0,North,Mid Value,Debit Card,799,No,284,228.5157894736842,0.028070175438596492,Very Lost,0,1,Medium,1083,5,2,2,522
CUST4839,2023-02-19,2023-06-20,15,28330,1888.67,0.0,North,High Value,Net Banking,1008,Yes,121,232.21311475409837,0.12295081967213115,Very Lost,0,0,Low,1129,2,4,1,241
CUST4840,2023-01-04,2023-01-29,11,53382,4852.91,15.0,North,Low Value,Credit Card,1150,Yes,25,2053.153846153846,0.4230769230769231,Very Lost,0,1,Low,1175,1,3,2,132
CUST4841,2023-05-22,2023-11-24,18,40380,2243.33,0.0,South,Mid Value,UPI,851,No,186,215.93582887700535,0.0962566844919786,Very Lost,0,0,Low,1037,4,5,1,451
CUST4842,2023-04-04,2023-07-03,5,118255,23651.0,0.0,North,Mid Value,Net Banking,995,Yes,90,1299.5054945054944,0.054945054945054944,Very Lost,1,0,High,1085,2,1,3,213
CUST4843,2023-04-10,2024-01-18,2,154988,38704.20375,0.0,East,High Value,Credit Card,796,No,283,545.7323943661971,0.007042253521126761,Very Lost,1,0,High,1079,5,1,4,514
CUST4844,2023-06-27,2023-12-21,15,24395,1626.33,5.0,South,Low Value,Debit Card,824,No,177,137.0505617977528,0.08426966292134831,Very Lost,0,1,Low,1001,5,4,1,541
CUST4845,2023-02-08,2023-10-01,5,90189,18037.8,15.0,West,High Value,Net Banking,905,Yes,235,382.15677966101697,0.0211864406779661,Very Lost,0,1,High,1140,3,1,3,313
CUST4846,2023-07-05,2023-12-21,10,137448,13744.8,0.0,East,High Value,Net Banking,824,No,169,808.5176470588235,0.058823529411764705,Very Lost,1,0,Medium,993,5,3,4,534
CUST4847,2023-04-21,2023-07-28,11,172639,15694.45,25.0,South,Mid Value,UPI,970,Yes,98,1743.828282828283,0.1111111111111111,Very Lost,1,1,High,1068,2,3,5,235
CUST4848,2023-02-06,2023-06-18,8,121339,15167.38,15.0,South,Mid Value,Net Banking,1010,Yes,132,912.3233082706766,0.06015037593984962,Very Lost,1,1,High,1142,2,2,4,224
CUST4849,2023-03-11,2023-09-06,9,55470,6163.33,20.0,South,High Value,Net Banking,930,Yes,179,308.1666666666667,0.05,Very Lost,0,1,Low,1109,3,3,2,332
CUST4850,2023-05-31,2023-12-20,10,143288,14328.8,0.0,South,Low Value,Debit Card,825,No,203,702.3921568627451,0.049019607843137254,Very Lost,1,0,High,1028,5,3,4,534
CUST4851,2023-05-05,2023-08-19,4,106024,26506.0,0.0,South,Mid Value,Credit Card,948,Yes,106,990.8785046728972,0.037383177570093455,Very Lost,1,0,High,1054,3,1,3,313
CUST4852,2023-06-08,2023-08-25,17,52257,3073.94,20.0,West,Low Value,Net Banking,942,Yes,78,661.4810126582279,0.21518987341772153,Very Lost,0,1,Low,1020,3,4,2,342
CUST4853,2023-01-21,2023-09-09,10,166986,16698.6,0.0,North,High Value,Net Banking,927,Yes,231,719.7672413793103,0.04310344827586207,Very Lost,1,0,High,1158,3,3,5,335
CUST4854,2023-05-02,2023-08-09,11,169020,15365.45,10.0,North,Low Value,Credit Card,958,Yes,99,1690.2,0.11,Very Lost,1,1,High,1057,2,3,5,235
